cod_client,cod_product,date_sales,qty_product,sale_value
58592,23064,20180131,64.0,183.68
23472,23744,20180131,320.0,111776
23472,23740,20180131,96.0,118496
23472,23396,20180131,192.0,196896
23472,23400,20180131,128.0,196896
23472,22072,20180131,192.0,140896
23472,21984,20180131,192.0,175.84
80480,3652,20180131,384.0,76608
80480,17524,20180131,160.0,66976
14464,23176,20180131,512.0,75.04
14464,23180,20180131,192.0,221.76
14464,23164,20180131,256.0,280.0
9280,4612,20180131,192.0,145376
9280,4600,20180131,768.0,23968
9280,23160,20180131,512.0,89376
15360,23744,20180131,640.0,111776
15360,23736,20180131,320.0,118496
15360,5172,20180131,384.0,58016
15360,23400,20180131,96.0,196896
15360,3516,20180131,256.0,132608
15360,3512,20180131,384.0,111552
15360,23064,20180131,960.0,142.24
15360,3624,20180131,768.0,57.12
15360,21948,20180131,96.0,313376
7696,18224,20180201,96.0,25.76
7696,3636,20180201,48.0,78176
7696,3628,20180201,96.0,111776
7696,23584,20180201,288.0,51.52
7696,18228,20180201,48.0,40096
6048,22056,20180201,192.0,201376
6048,21964,20180201,192.0,51.52
6048,3652,20180201,384.0,84896
8304,21996,20180201,96.0,85.12224
124272,14520,20180201,192.0,52.64
124272,14532,20180201,384.0,78176
124272,18340,20180201,384.0,53536
124272,14552,20180201,192.0,44576
124272,14636,20180201,192.0,201376
70672,23148,20180205,256.0,100576
70672,3640,20180205,96.0,66976
17904,3640,20180205,384.0,66976
17904,5316,20180205,192.0,66976
17904,23168,20180205,512.0,178976
17904,23160,20180205,512.0,89.37376
17904,23396,20180205,48.0,196896
17904,23424,20180205,192.0,66976
17904,14580,20180205,192.0,55328
17904,14592,20180205,192.0,60256
17184,3644,20180205,96.0,39424
17184,23612,20180205,160.0,42336
17184,23168,20180205,384.0,178976
17184,17636,20180205,16.0,736.96
110832,3652,20180205,384.0,84896
110832,21964,20180205,192.0,51.52
110832,18344,20180205,32.0,147616
110832,21832,20180205,16.0,190176
110832,23564,20180205,16.0,190176
110832,18304,20180205,32.0,149856
57824,23744,20180205,160.0,111776
110784,23676,20180206,16.0,89376
110784,23692,20180206,16.0,111776
123712,23132,20180206,48.0,107296
123712,23144,20180206,96.0,57.12
123712,14552,20180206,96.0,49056
123712,18224,20180206,160.0,26656
123712,14576,20180206,96.0,35616
123712,14628,20180206,80.0,181.44
119632,8196,20180206,384.0,48.16
119632,4608,20180206,384.0,33376
119632,23160,20180206,256.0,95.2
119632,5316,20180206,96.0,70.56
61344,23160,20180206,256.0,87.35552
11168,3628,20180206,384.0,111776
11168,3652,20180206,384.0,84896
80432,3624,20180206,96.0,57.12
80432,3652,20180206,48.0,84896
80432,4876,20180206,32.0,136416
80432,23648,20180206,64.0,118496
80432,23636,20180206,64.0,118496
109952,23676,20180206,16.0,89376
109952,23700,20180206,16.0,111776
109952,23688,20180206,16.0,89376
29936,23132,20180206,96.0,107296
58736,3624,20180206,384.0,57.12
58736,3628,20180206,96.0,111776
58736,3652,20180206,96.0,84896
58736,3660,20180206,96.0,82656
14944,5316,20180206,192.0,70.56
14944,5324,20180206,192.0,84896
14944,3628,20180206,384.0,111776
124944,23648,20180206,96.0,118496
124944,23652,20180206,96.0,118496
124944,23636,20180206,96.0,118496
124944,23620,20180206,96.0,118496
124944,23616,20180206,96.0,118496
124944,23628,20180206,96.0,118496
56160,10120,20180207,192.0,111776
48000,10120,20180207,192.0,111776
73616,5316,20180207,64.0,70.56
73616,23748,20180207,192.0,44576
73616,23420,20180207,32.0,66976
73616,23424,20180207,32.0,66976
73616,10180,20180207,16.0,259.84
73616,10188,20180207,16.0,259.84
72064,23132,20180207,160.0,111776
72064,23596,20180207,256.0,51.52
72064,21848,20180207,16.0,232.96
72064,18692,20180207,16.0,147616
7824,5316,20180207,96.0,70.56
7824,23184,20180207,192.0,77.28
26832,23592,20180207,256.0,51.52
26832,23584,20180207,288.0,51.52
86320,23132,20180207,96.0,111776
86320,23612,20180207,320.0,42336
57632,23388,20180207,240.0,58016
57632,23316,20180207,240.0,58016
57024,3656,20180207,96.0,49056
57024,3632,20180207,96.0,78176
57024,3652,20180207,64.0,89376
57024,23592,20180207,256.0,51.52
57024,23588,20180207,256.0,51.52
57024,23144,20180207,256.0,57.12
57024,23168,20180207,256.0,178976
57024,23416,20180207,192.0,66976
57024,21964,20180207,96.0,86912
57024,14548,20180207,96.0,66976
56288,3640,20180207,384.0,66976
56288,14576,20180207,960.0,44576
56288,23308,20180207,240.0,58016
56288,23316,20180207,240.0,58016
56288,23388,20180207,240.0,58016
56288,11112,20180207,48.0,149856
56288,18176,20180207,16.0,149.86048
56288,14628,20180207,192.0,178.97152
56288,14548,20180207,192.0,66976
56288,17720,20180207,96.0,750.4
56288,23168,20180207,384.0,178976
109008,23508,20180207,16.0,1095.36
109008,3628,20180207,384.0,111776
109008,21964,20180207,384.0,66976
109008,18156,20180207,384.0,156576
109008,3640,20180207,384.0,66976
109008,23612,20180207,800.0,42336
55168,20124,20180207,3840.0,37856
124992,10188,20180207,32.0,208096
124992,3640,20180207,192.0,66976
60528,21964,20180208,96.0,51.52
6016,21964,20180208,96.0,53536
6016,23160,20180208,512.0,95.2
6016,23176,20180208,512.0,75.04
6016,23132,20180208,160.0,107296
6016,23552,20180208,320.0,51.52
6016,23388,20180208,256.0,53536
6016,23316,20180208,320.0,55776
109712,23692,20180208,16.0,111776
6128,5308,20180208,384.0,89376
6128,5324,20180208,384.0,84896
6128,3624,20180208,384.0,57.12
6128,3620,20180208,768.0,221.76
42304,3640,20180208,192.0,66976
42304,3628,20180208,64.0,111776
23616,4876,20180208,96.0,136416
23616,3672,20180208,96.0,136416
23616,5316,20180208,384.0,70.56
23616,5324,20180208,384.0,84896
23616,3624,20180208,384.0,57.12
23616,3660,20180208,384.0,82656
23616,3636,20180208,384.0,78176
23616,3628,20180208,384.0,111776
23616,3640,20180208,384.0,66976
23616,23132,20180208,160.0,107296
66480,3640,20180208,96.0,66976
66480,3636,20180208,96.0,78176
71808,23648,20180208,48.0,118496
71808,23636,20180208,96.0,118496
71808,23612,20180208,800.0,42336
71808,23680,20180208,48.0,89376
71808,23628,20180208,48.0,118496
94432,3660,20180209,384.0,82656
22432,23584,20180209,288.0,51.52
22432,23520,20180209,96.0,58016
22432,16604,20180209,96.0,55552
22432,6652,20180209,48.0,55776
125136,23184,20180209,1152.0,78176
125136,23180,20180209,192.0,221.76
125136,5324,20180209,192.0,102816
125136,5308,20180209,96.0,107.52
125136,23136,20180209,1328.0,21.28
125136,23140,20180209,752.0,40096
125136,3632,20180209,192.0,95.2
125136,3636,20180209,192.0,87.36
46400,23612,20180209,800.0,42336
125088,5308,20180209,96.0,107.52
125088,5324,20180209,96.0,102816
125088,3632,20180209,96.0,95.2
125088,3636,20180209,96.0,87.36
41808,10020,20180209,16.0,333.76
56224,23144,20180214,768.0,60256
56224,5316,20180214,384.0,66976
56224,23184,20180214,128.0,77.28
53776,23164,20180214,128.0,280.0
117568,3632,20180214,96.0,78176
65104,10264,20180214,32.0,728.0
66016,23312,20180214,208.0,58016
66016,23380,20180214,240.0,58016
6288,23748,20180214,768.0,44576
6288,3632,20180214,384.0,76.60576
6288,14548,20180214,1152.0,66976
6288,14552,20180214,384.0,66976
57232,23152,20180214,96.0,246.17152000000002
57232,23176,20180214,448.0,75.04
25312,18692,20180214,16.0,147616
25312,10040,20180214,16.0,232.96
25312,10092,20180214,16.0,221.76
25312,10020,20180214,16.0,333.76
25312,17636,20180214,16.0,736.96
25312,23564,20180214,16.0,190176
25312,21832,20180214,16.0,190176
25312,23568,20180214,16.0,333.76
25312,11112,20180214,16.0,149856
59456,23380,20180214,96.0,55776
59456,23168,20180214,256.0,178976
59456,3468,20180214,160.0,120736
93760,14628,20180214,96.0,156576
93744,23552,20180214,96.0,58016
93744,18176,20180214,16.0,152096
93744,11112,20180214,32.0,152096
90240,3632,20180214,96.0,78176
90240,3652,20180214,96.0,84896
90240,23064,20180214,192.0,183.68
90240,21996,20180214,192.0,87136
90240,7408,20180214,96.0,60256
88128,14576,20180214,160.0,34272
88128,23672,20180214,16.0,192416
88128,11652,20180214,128.0,15232
88128,22016,20180214,48.0,136416
55744,17636,20180214,16.0,736.96
55744,10732,20180214,96.0,33376
55744,11236,20180214,16.0,161056
55744,22952,20180214,96.0,33376
106544,5316,20180214,384.0,70.56
106544,23160,20180214,256.0,95.2
106544,23168,20180214,128.0,190.4
106544,23144,20180214,512.0,60256
106544,23148,20180214,256.0,100576
106544,14628,20180214,192.0,181.44
106544,23316,20180214,112.0,58016
106544,11652,20180214,800.0,15232
37600,23144,20180214,512.0,57.12
37600,23160,20180214,256.0,95.2
37600,23168,20180214,128.0,190.4
37600,14628,20180214,96.0,151.2
37600,14624,20180214,96.0,173376
50112,5324,20180214,384.0,76.61024
50112,5328,20180214,384.0,77.73024000000001
50112,7420,20180214,192.0,221.76
57600,3632,20180214,96.0,78176
57600,3652,20180214,96.0,84896
24960,3640,20180214,384.0,66976
24960,3652,20180214,384.0,84896
24960,3636,20180214,192.0,78176
24960,5316,20180214,384.0,66976
24960,23168,20180214,256.0,178976
55168,23160,20180214,512.0,89.37376
55168,23168,20180214,640.0,178976
13008,23744,20180214,320.0,111776
13008,23124,20180214,112.0,111776
13008,3652,20180214,384.0,84896
13008,5316,20180214,384.0,70.56
8816,5308,20180214,384.0,89376
8816,5324,20180214,384.0,76.61024
14224,20,20180214,192.0,34.72
58144,11136,20180214,96.0,62496
58144,3540,20180214,96.0,102816
58144,4608,20180214,384.0,33376
58144,3428,20180214,384.0,33376
58144,8196,20180214,384.0,48.16
64880,3652,20180214,64.0,84896
64880,11236,20180214,16.0,161056
53248,3640,20180215,96.0,70.56
53248,4876,20180215,32.0,136416
53248,14588,20180215,96.0,22176
67728,3624,20180214,768.0,57.12
67728,3620,20180214,96.0,221.76
67728,17380,20180214,48.0,200.48
45392,3660,20180216,192.0,82656
45392,3636,20180216,96.0,78176
45392,5316,20180216,96.0,71456
45392,23600,20180216,288.0,63.84
45392,23588,20180216,256.0,63.84
120096,14628,20180216,96.0,151.2
76560,4608,20180216,96.0,33376
76560,3428,20180216,96.0,33376
76560,5324,20180216,384.0,84896
76560,3620,20180216,64.0,221.76
76560,3624,20180216,128.0,57.12
76560,14628,20180216,32.0,151.2
57568,7408,20180216,48.0,60256
57568,23064,20180216,96.0,183.68
57568,21964,20180216,96.0,51.52
7104,3652,20180216,192.0,84896
124848,11144,20180219,384.0,89376
28208,3640,20180219,192.0,66976
28208,5316,20180219,64.0,70.56
6832,23748,20180219,7680.0,44576
6832,5316,20180219,768.0,66976
6832,7424,20180219,384.0,165088
6832,5308,20180219,384.0,89376
6832,5312,20180219,1152.0,89376
6832,5324,20180219,1536.0,76608
38016,23380,20180219,240.0,58016
38016,18304,20180219,96.0,149856
38016,18692,20180219,96.0,147616
38016,18344,20180219,96.0,147616
38016,23384,20180219,240.0,58016
38016,14576,20180219,960.0,42336
38016,22716,20180219,768.0,46816
38016,14628,20180219,192.0,181.44
38016,14624,20180219,192.0,187264
38016,18228,20180219,192.0,42336
38016,17164,20180219,160.0,78176
38016,17524,20180219,160.0,66976
38016,21964,20180219,96.0,87136
38016,22028,20180219,96.0,136416
38016,23144,20180219,768.0,60256
38016,23160,20180219,1024.0,87136
38016,23168,20180219,768.0,182.55552
38016,23164,20180219,1280.0,257.6
123984,14484,20180219,192.0,97.44
123984,14624,20180219,192.0,178976
123984,23160,20180219,1024.0,89.37376
123984,23164,20180219,512.0,261856
93456,5316,20180219,96.0,70.56
93456,14700,20180219,48.0,141792
93456,14704,20180219,48.0,211904
93456,10188,20180219,16.0,208096
31088,3652,20180219,384.0,84896
61408,17636,20180219,16.0,736.96
107616,5316,20180219,96.0,70.56
73312,21848,20180219,16.0,232.96
73312,17380,20180219,16.0,200.48
73312,23132,20180219,80.0,111776
38016,18692,20180219,160.0,147616
38016,18304,20180219,160.0,149856
38016,23564,20180219,80.0,190176
38016,21832,20180219,80.0,190176
38016,23164,20180219,1280.0,257.6
38016,23168,20180219,128.0,182.55552
38016,23148,20180219,512.0,102816
38016,23424,20180219,192.0,66976
38016,21964,20180219,192.0,86912
38016,14628,20180219,192.0,181.44
38016,14624,20180219,384.0,194656
38016,14640,20180219,192.0,178976
38016,22716,20180219,768.0,46816
38016,14552,20180219,192.0,66976
38016,14548,20180219,192.0,66976
38016,23008,20180219,32.0,170912
38016,23020,20180219,32.0,170912
38016,23012,20180219,32.0,170912
38016,23024,20180219,32.0,338912
38016,23748,20180219,384.0,44576
38016,23064,20180219,96.0,183.68
38016,23544,20180219,1152.0,33376
38016,4612,20180219,192.0,147616
38016,4616,20180219,192.0,147616
38016,4552,20180219,240.0,170016
38016,4400,20180219,192.0,122976
11392,5520,20180220,384.0,40096
11392,6644,20180220,384.0,49056
11392,5448,20180220,384.0,40096
11392,5528,20180220,384.0,40096
122400,11136,20180221,192.0,62496
14944,4544,20180221,3840.0,30016
14944,11568,20180221,192.0,84896
14944,6452,20180221,96.0,62496
14944,5520,20180221,192.0,40096
14944,6644,20180221,384.0,49056
14944,6012,20180221,384.0,64736
14944,5448,20180221,384.0,40096
14944,5528,20180221,384.0,40096
14944,23280,20180221,192.0,64736
14944,11144,20180221,192.0,102816
14944,11564,20180221,192.0,96096
64464,5316,20180221,96.0,70.56
64464,3632,20180221,96.0,78176
64464,3652,20180221,96.0,84896
64464,3660,20180221,96.0,82656
64464,23520,20180221,32.0,58016
8848,3652,20180221,1920.0,84896
8848,3632,20180221,1920.0,78176
8848,5324,20180221,1536.0,84896
8848,5328,20180221,1152.0,80416
38016,23180,20180221,960.0,221.76
38016,23160,20180221,768.0,87136
38016,23140,20180221,768.0,40096
38016,23184,20180221,960.0,77.28
38016,23180,20180221,576.0,221.76
38016,23168,20180221,640.0,182.55552
38016,23160,20180221,768.0,87136
38016,23184,20180221,960.0,77.28
109008,11568,20180221,384.0,84896
109008,11144,20180221,384.0,102816
109008,11564,20180221,384.0,96096
109008,23544,20180221,3840.0,33376
17040,3640,20180221,768.0,66976
17040,3652,20180221,768.0,84896
17040,3636,20180221,384.0,78176
17040,3632,20180221,768.0,78176
17040,3660,20180221,384.0,82656
55168,11648,20180221,1600.0,16.8
55168,11644,20180221,1600.0,16.8
55168,23544,20180221,1152.0,33376
55168,18304,20180221,64.0,149856
55168,18344,20180221,64.0,149856
56448,3520,20180221,192.0,53536
56448,4548,20180221,192.0,105.28
56448,4544,20180221,384.0,30016
56448,6644,20180221,384.0,49056
56448,11564,20180221,96.0,96096
56448,8196,20180221,192.0,48.16
83952,23744,20180221,96.0,111776
42720,3520,20180221,96.0,53536
42720,4608,20180221,192.0,39.2
42720,5448,20180221,96.0,40096
42720,4544,20180221,288.0,30016
42720,5520,20180221,96.0,40096
123984,4612,20180221,96.0,147616
123984,4616,20180221,96.0,147616
123984,3468,20180221,160.0,120736
123984,11144,20180221,192.0,102816
123984,6012,20180221,192.0,64736
123984,5520,20180221,96.0,40096
123984,20,20180221,192.0,42336
123984,8196,20180221,384.0,48.16
123984,17664,20180221,512.0,35.61824
123984,9752,20180221,384.0,35.61824
123984,3416,20180221,64.0,134176
123984,6472,20180221,64.0,114.24
123984,11652,20180221,800.0,15.68
123984,11648,20180221,800.0,15.68
123984,11644,20180221,800.0,15.68
123984,23540,20180221,192.0,107296
123984,23536,20180221,192.0,107296
123984,4396,20180221,384.0,80416
32416,3520,20180221,192.0,53536
32416,11568,20180221,192.0,84896
32416,11564,20180221,192.0,96096
32416,6452,20180221,96.0,62496
32416,5520,20180221,96.0,40096
32416,5448,20180221,192.0,40096
32416,5528,20180221,192.0,40096
32416,10120,20180221,192.0,111776
21376,17380,20180221,64.0,200.48
74960,17668,20180221,192.0,39.2
74960,3520,20180221,96.0,53536
74960,4604,20180221,96.0,51296
74960,5528,20180221,96.0,40096
74960,23284,20180221,32.0,198016
52912,3652,20180221,192.0,87136
52912,4612,20180221,48.0,147616
52912,4616,20180221,48.0,147616
52912,7408,20180221,96.0,55776
52912,15108,20180221,16.0,156576
38064,5316,20180222,96.0,84.0
38064,5324,20180222,96.0,100576
38064,3640,20180222,384.0,84.0
38064,3652,20180222,192.0,87136
38064,3660,20180222,192.0,95.2
38064,3632,20180222,192.0,95.2
38064,3520,20180222,576.0,53536
38064,11136,20180222,96.0,62496
38064,5520,20180222,384.0,40096
38064,5448,20180222,384.0,40096
38064,23280,20180222,192.0,64736
38064,4544,20180222,768.0,30016
38064,11564,20180222,96.0,96096
38064,7408,20180222,192.0,55776
7696,6912,20180222,192.0,82656
7696,7408,20180222,192.0,55776
23936,3652,20180222,192.0,84896
24304,11568,20180222,96.0,84896
24304,6012,20180222,96.0,64736
24304,5528,20180222,96.0,40096
24304,6644,20180222,192.0,49056
24304,4544,20180222,192.0,30016
24304,11564,20180222,96.0,96096
24304,6912,20180222,192.0,82656
6048,5448,20180222,384.0,40096
6048,6644,20180222,384.0,49056
6048,11564,20180222,384.0,96096
6048,4544,20180222,384.0,30016
6048,5324,20180222,384.0,100576
27808,3624,20180222,384.0,57.12
8000,3520,20180222,96.0,53536
8000,6912,20180222,96.0,82656
8000,23744,20180222,96.0,111776
8000,7408,20180222,64.0,55776
8000,18160,20180222,64.0,131936
8000,18156,20180222,64.0,107296
8000,10264,20180222,16.0,728.0
64032,23304,20180222,192.0,53536
42304,3640,20180222,192.0,84.0
42304,3632,20180222,96.0,95.2
40880,3652,20180222,96.0,84896
23616,3652,20180222,768.0,84896
23616,3632,20180222,384.0,78176
22640,23740,20180222,32.0,118496
41184,4544,20180222,768.0,30016
41184,5448,20180222,96.0,40096
13840,3640,20180222,384.0,84.0
13840,3632,20180222,384.0,95.2
13856,5324,20180222,192.0,100576
13856,14628,20180222,96.0,151.2
13856,14640,20180222,96.0,151.2
13184,14636,20180223,192.0,167776
13184,14628,20180223,192.0,151.2
13184,14576,20180223,960.0,29792
13184,14552,20180223,192.0,37184
13184,14548,20180223,192.0,37184
13184,18340,20180223,384.0,44576
36144,17668,20180223,512.0,39.2
36144,4608,20180223,384.0,39.2
36144,9752,20180223,384.0,39.2
36144,23136,20180223,704.0,21.28
36144,23176,20180223,512.0,75.04
36144,23180,20180223,192.0,221.76
28640,3636,20180223,192.0,78176
28640,3652,20180223,384.0,84896
28640,3660,20180223,384.0,82656
85344,6084,20180223,1920.0,300.16
121808,23064,20180223,192.0,182.56
80480,23748,20180223,384.0,49056
80480,23536,20180223,192.0,107296
80480,23540,20180223,192.0,107296
80480,16620,20180223,160.0,130144
80480,14640,20180223,192.0,151.2
80480,14628,20180223,192.0,151.2
80480,18112,20180223,384.0,162176
11792,3652,20180223,384.0,84896
93984,5316,20180223,1536.0,84.0
110784,14628,20180223,48.0,151.2
110784,18256,20180223,48.0,184.8
9344,3416,20180223,192.0,134176
9344,4612,20180223,192.0,147616
9344,3436,20180223,320.0,147616
9344,3468,20180223,320.0,120736
9344,4604,20180223,384.0,51296
9344,4552,20180223,240.0,170016
9344,6912,20180223,1728.0,82656
9344,3520,20180223,1728.0,53536
9344,3516,20180223,1024.0,167776
9344,6528,20180223,288.0,149856
9344,3540,20180223,320.0,102816
9344,11568,20180223,384.0,84896
9344,6452,20180223,384.0,62496
9344,6644,20180223,384.0,49056
9344,23280,20180223,384.0,64736
9344,5172,20180223,384.0,53536
9344,11564,20180223,384.0,96096
9344,7408,20180223,384.0,55776
9344,20,20180223,384.0,42336
9344,4616,20180223,192.0,147616
9344,3448,20180223,192.0,111776
125360,23748,20180223,384.0,44576
